,news_id,category_id
93244,341,3
93245,3410,3
93246,34100,7
93247,34101,2
93248,34102,4
93249,34103,3
93250,34104,3
93251,34105,3
93252,34106,4
93253,34107,4
93254,34108,3
93255,34109,3
93256,3411,4
93257,34110,7
93258,34111,6
93259,34112,4
93260,34113,4
93261,34114,2
93262,34115,4
93263,34116,4
93264,34117,2
93265,34118,4
93266,34119,2
93267,34119,6
93268,3412,3
93269,34120,6
93270,34121,4
93271,34122,4
93272,34123,4
93273,34124,4
93274,34125,2
93275,34125,6
93276,34126,4
93277,34127,4
93278,34128,7
93279,34129,4
93280,3413,3
93281,34130,4
93282,34131,4
93283,34132,4
93284,34133,4
93285,34134,7
93286,34135,7
93287,34136,2
93288,34137,6
93289,34138,3
93290,34139,7
93291,3414,6
93292,34140,7
93293,34141,5
93294,34142,6
93295,34143,7
93296,34144,7
93297,34145,6
93298,34146,6
93299,34147,4
93300,34148,3
93301,34149,5
93302,3415,4
93303,3415,6
93304,34150,8
93305,34151,7
93306,34152,2
93307,34153,2
93308,34153,5
93309,34154,5
93310,34155,5
93311,34156,6
93312,34157,4
93313,34158,7
93314,34159,4
93315,3416,4
93316,34160,3
93317,34161,4
93318,34162,3
93319,34163,2
93320,34164,4
93321,34165,2
93322,34166,2
93323,34167,2
93324,34168,2
93325,34169,3
93326,3417,4
93327,3417,6
93328,34170,8
93329,34171,7
93330,34172,2
93331,34173,8
93332,34174,2
93333,34175,7
93334,34176,2
93335,34176,5
93336,34177,2
93337,34177,5
93338,34178,2
93339,34179,6
93340,3418,3
93341,34180,2
93342,34181,2
93343,34182,2
93344,34183,2
93345,34184,4
93346,34185,5
93347,34185,8
93348,34186,3
93349,34187,3
93350,34188,3
93351,34189,8
93352,3419,3
93353,34190,2
93354,34191,2
93355,34192,4
93356,34193,4
93357,34194,7
93358,34195,2
93359,34196,4
93360,34197,8
93361,34198,2
93362,34199,4
93363,342,3
93364,3420,6
93365,34200,4
93366,34201,2
93367,34201,5
93368,34202,3
93369,34203,4
93370,34204,4
93371,34205,6
93372,34206,6
93373,34207,4
93374,34208,3
93375,34209,7
93376,3421,4
93377,34210,7
93378,34211,4
93379,34212,5
93380,34213,5
93381,34214,7
93382,34215,7
93383,34216,4
93384,34217,4
93385,34218,2
93386,34219,4
93387,3422,3
93388,34220,2
93389,34221,3
93390,34222,4
93391,34223,4
93392,34224,3
93393,34225,6
93394,34226,4
93395,34227,8
93396,34228,8
93397,34229,4
93398,3423,3
93399,34230,3
93400,34231,2
93401,34231,3
93402,34231,5
93403,34231,6
93404,34231,7
93405,34232,2
93406,34233,5
93407,34234,2
93408,34235,6
93409,34236,3
93410,34237,4
93411,34238,3
93412,34239,4
93413,3424,4
93414,34240,2
93415,34241,2
93416,34242,2
93417,34243,8
93418,34244,2
93419,34245,6
93420,34246,3
93421,34247,2
93422,34248,6
93423,34249,7
93424,3425,7
93425,34250,2
93426,34251,8
93427,34252,7
93428,34253,7
93429,34254,2
93430,34255,7
93431,34256,2
93432,34257,2
93433,34258,4
93434,34259,6
93435,34259,7
93436,3426,6
93437,34260,4
93438,34261,6
93439,34262,4
93440,34263,6
93441,34264,2
93442,34265,2
93443,34266,6
93444,34267,4
93445,34268,2
93446,34268,6
93447,34269,2
93448,3427,4
93449,34270,6
93450,34271,4
93451,34272,4
93452,34273,6
93453,34273,7
93454,34274,4
93455,34275,8
93456,34276,4
93457,34277,4
93458,34278,4
93459,34279,4
93460,3428,2
93461,34280,4
93462,34281,4
93463,34282,3
93464,34283,3
93465,34284,8
93466,34285,4
93467,34286,3
93468,34287,8
93469,34288,2
93470,34289,4
93471,3429,5
93472,34290,8
93473,34291,2
93474,34291,7
93475,34292,2
93476,34293,2
93477,34294,3
93478,34295,3
93479,34296,3
93480,34297,4
93481,34298,4
93482,34298,6
93483,34299,4
93484,343,3
93485,3430,5
93486,34300,4
93487,34301,4
93488,34302,2
93489,34302,5
93490,34303,2
93491,34304,6
93492,34305,3
93493,34306,3
93494,34307,3
93495,34308,4
93496,34309,7
93497,3431,6
93498,34310,4
93499,34311,3
93500,34312,7
93501,34313,3
93502,34314,5
93503,34315,2
93504,34316,6
93505,34317,6
93506,34318,2
93507,34319,7
93508,3432,6
93509,34320,6
93510,34321,3
93511,34322,7
93512,34323,5
93513,34324,3
93514,34325,2
93515,34326,3
93516,34327,7
93517,34328,4
93518,34329,3
93519,3433,4
93520,34330,7
93521,34331,6
93522,34332,2
93523,34332,6
93524,34333,4
93525,34334,3
93526,34335,7
93527,34336,4
93528,34337,4
93529,34338,6
93530,34339,4
93531,3434,6
93532,34340,3
93533,34341,2
93534,34342,6
93535,34343,5
93536,34344,4
93537,34345,7
93538,34346,4
93539,34347,3
93540,34348,4
93541,34349,4
93542,3435,5
93543,34350,3
93544,34351,2
93545,34352,6
93546,34353,6
93547,34354,3
93548,34355,4
93549,34356,4
93550,34357,2
93551,34358,2
93552,34359,3
93553,3436,5
93554,34360,4
93555,34361,4
93556,34362,6
93557,34363,7
93558,34364,6
93559,34365,2
93560,34366,3
93561,34367,3
93562,34368,3
93563,34369,3
93564,3437,6
93565,34370,4
93566,34371,2
93567,34371,6
93568,34371,7
93569,34372,7
93570,34373,7
93571,34374,7
93572,34375,6
93573,34376,3
93574,34377,3
93575,34378,2
93576,34379,3
93577,3438,4
93578,34380,3
93579,34381,4
93580,34382,4
93581,34383,3
93582,34384,4
93583,34385,6
93584,34386,4
93585,34387,2
93586,34388,6
93587,34389,3
93588,3439,6
93589,34390,7
93590,34391,3
93591,34392,7
93592,34393,6
93593,34394,3
93594,34395,4
93595,34396,3
93596,34397,2
93597,34398,6
93598,34399,2
93599,344,3
93600,3440,7
93601,34400,5
93602,34401,4
93603,34402,3
93604,34403,5
93605,34404,6
93606,34405,3
93607,34406,7
93608,34407,7
93609,34408,5
93610,34409,6
93611,3441,4
93612,34410,4
93613,34411,7
93614,34412,2
93615,34413,2
93616,34414,6
93617,34415,6
93618,34416,2
93619,34417,2
93620,34418,5
93621,34419,6
93622,3442,3
93623,34420,4
93624,34421,4
93625,34422,2
93626,34423,6
93627,34424,6
93628,34425,7
93629,34426,2
93630,34427,4
93631,34428,4
93632,34429,3
93633,3443,6
93634,34430,2
93635,34431,2
93636,34432,5
93637,34433,4
93638,34434,7
93639,34435,7
93640,34436,6
93641,34437,4
93642,34438,2
93643,34439,4
93644,3444,4
93645,34440,3
93646,34441,6
93647,34442,4
93648,34443,3
93649,34444,5
93650,34445,6
93651,34446,4
93652,34447,3
93653,34448,4
93654,34449,5
93655,34449,6
93656,3445,6
93657,34450,5
93658,34450,6
93659,34451,4
93660,34452,2
93661,34453,5
93662,34454,6
93663,34455,6
93664,34456,3
93665,34457,3
93666,34458,4
93667,34459,3
93668,3446,4
93669,34460,7
93670,34461,2
93671,34462,2
93672,34463,5
93673,34463,6
93674,34464,4
93675,34465,8
93676,34466,2
93677,34467,5
93678,34468,5
93679,34469,6
93680,3447,4
93681,34470,6
93682,34471,4
93683,34472,6
93684,34473,6
93685,34474,6
93686,34475,4
93687,34476,3
93688,34477,3
93689,34478,8
93690,34479,4
93691,3448,3
93692,34480,4
93693,34481,5
93694,34482,6
93695,34483,4
93696,34484,3
93697,34485,2
93698,34486,2
93699,34487,2
93700,34488,4
93701,34489,3
93702,3449,7
93703,34490,6
93704,34490,7
93705,34491,7
93706,34492,4
93707,34493,8
93708,34494,7
93709,34495,7
93710,34496,6
93711,34497,4
93712,34498,4
93713,34499,2
93714,345,3
93715,3450,5
93716,34500,2
93717,34501,6
93718,34502,4
93719,34503,4
93720,34504,8
93721,34505,7
93722,34506,5
93723,34507,5
93724,34508,5
93725,34509,5
93726,3451,6
93727,34510,5
93728,34511,5
93729,34512,5
93730,34513,5
93731,34514,5
93732,34515,5
93733,34516,5
93734,34517,5
93735,34518,5
93736,34519,5
93737,3452,6
93738,34520,5
93739,34521,5
93740,34522,5
93741,34523,5
93742,34524,5
93743,34525,5
93744,34526,5
93745,34527,5
93746,34528,5
93747,34529,5
93748,3453,4
93749,34530,4
93750,34531,2
93751,34532,7
93752,34533,2
93753,34534,6
93754,34535,4
93755,34536,4
93756,34537,4
93757,34538,3
93758,34539,8
93759,3454,5
93760,34540,7
93761,34541,5
93762,34542,5
93763,34543,4
93764,34544,4
93765,34545,3
93766,34546,3
93767,34547,5
93768,34548,6
93769,34549,6
93770,3455,5
93771,34550,4
93772,34551,3
93773,34552,4
93774,34553,5
93775,34554,6
93776,34555,4
93777,34556,8
93778,34557,2
93779,34558,5
93780,34559,7
93781,3456,6
93782,34560,5
93783,34561,5
93784,34562,6
93785,34563,6
93786,34564,6
93787,34565,7
93788,34566,5
93789,34567,8
93790,34568,5
93791,34569,3
93792,3457,4
93793,34570,8
93794,34571,5
93795,34572,3
93796,34573,3
93797,34574,2
93798,34575,5
93799,34576,4
93800,34577,4
93801,34578,8
93802,34579,2
93803,3458,3
93804,34580,5
93805,34581,6
93806,34582,6
93807,34583,6
93808,34584,4
93809,34585,3
93810,34586,2
93811,34587,2
93812,34587,5
93813,34588,5
93814,34589,5
93815,3459,3
93816,34590,6
93817,34591,4
93818,34592,2
93819,34593,2
93820,34594,2
93821,34595,5
93822,34595,8
93823,34596,4
93824,34597,2
93825,34598,2
93826,34599,6
93827,346,3
93828,3460,5
93829,34600,6
93830,34601,5
93831,34602,6
93832,34603,5
93833,34604,4
93834,34605,3
93835,34606,7
93836,34607,2
93837,34608,4
93838,34609,3
93839,3461,6
93840,34610,2
93841,34611,4
93842,34612,7
93843,34613,6
93844,34614,6
93845,34615,4
93846,34616,4
93847,34617,4
93848,34618,4
93849,34619,7
93850,3462,4
93851,34620,4
93852,34621,3
93853,34622,3
93854,34623,6
93855,34624,3
93856,34625,5
93857,34626,4
93858,34627,4
93859,34628,4
93860,34629,3
93861,3463,3
93862,34630,7
93863,34631,5
93864,34632,2
93865,34633,6
93866,34634,6
93867,34635,4
93868,34636,3
93869,34637,7
93870,34638,3
93871,34639,7
93872,3464,6
93873,34640,5
93874,34640,6
93875,34641,5
93876,34642,5
93877,34643,6
93878,34644,6
93879,34645,4
93880,34646,7
93881,34647,2
93882,34648,6
93883,34649,7
93884,3465,5
93885,34650,5
93886,34651,6
93887,34652,6
93888,34653,4
93889,34654,4
93890,34655,4
93891,34656,3
93892,34657,6
93893,34658,4
93894,34659,3
93895,3466,5
93896,34660,7
93897,34661,2
93898,34661,6
93899,34662,6
93900,34663,4
93901,34664,8
93902,34665,5
93903,34666,6
93904,34667,4
93905,34668,3
93906,34669,7
93907,3467,6
93908,34670,2
93909,34671,4
93910,34672,3
93911,34673,2
93912,34674,5
93913,34675,5
93914,34676,6
93915,34677,7
93916,34678,4
93917,34679,4
93918,3468,6
93919,34680,2
93920,34681,2
93921,34681,6
93922,34682,6
93923,34683,6
93924,34684,7
93925,34685,5
93926,34686,4
93927,34687,7
93928,34688,7
93929,34689,5
93930,3469,6
93931,34690,4
93932,34691,3
93933,34692,5
93934,34693,6
93935,34694,7
93936,34695,6
93937,34696,4
93938,34697,8
93939,34698,8
93940,34699,7
93941,347,3
93942,3470,6
93943,34700,4
93944,34701,3
93945,34702,7
93946,34703,6
93947,34704,6
93948,34705,4
93949,34706,7
93950,34707,7
93951,34708,7
93952,34709,5
93953,3471,6
93954,34710,6
93955,34711,4
93956,34712,4
93957,34713,6
93958,34714,4
93959,34715,4
93960,34716,5
93961,34716,6
93962,34717,6
93963,34718,6
93964,34719,6
93965,3472,6
93966,34720,4
93967,34721,4
93968,34722,2
93969,34723,2
93970,34724,2
93971,34725,2
93972,34726,5
93973,34727,6
93974,34728,4
93975,34729,3
93976,3473,4
93977,34730,7
93978,34731,6
93979,34732,3
93980,34733,3
93981,34734,2
93982,34734,7
93983,34735,7
93984,34736,2
93985,34737,3
93986,34738,7
93987,34739,7
93988,3474,3
93989,34740,7
93990,34741,5
93991,34742,3
93992,34743,7
93993,34744,2
93994,34745,2
93995,34746,2
93996,34747,5
93997,34748,6
93998,34749,6
93999,3475,5
94000,34750,3
94001,34751,3
94002,34752,5
94003,34753,6
94004,34754,4
94005,34755,7
94006,34756,2
94007,34757,5
94008,34758,4
94009,34759,4
94010,3476,6
94011,34760,4
94012,34761,4
94013,34762,3
94014,34763,7
94015,34764,5
94016,34765,5
94017,34766,5
94018,34767,6
94019,34768,3
94020,34769,2
94021,3477,7
94022,34770,5
94023,34771,5
94024,34772,4
94025,34773,4
94026,34774,4
94027,34775,3
94028,34776,7
94029,34777,5
94030,34778,2
94031,34779,5
94032,3478,5
94033,34780,5
94034,34781,3
94035,34782,5
94036,34782,8
94037,34783,7
94038,34784,2
94039,34785,5
94040,34786,6
94041,34787,7
94042,34788,6
94043,34789,4
94044,3479,5
94045,34790,4
94046,34791,4
94047,34792,6
94048,34793,6
94049,34794,6
94050,34795,6
94051,34796,6
94052,34797,5
94053,34798,4
94054,34799,3
94055,348,3
94056,3480,4
94057,34800,6
94058,34801,4
94059,34802,3
94060,34803,5
94061,34804,6
94062,34805,6
94063,34806,4
94064,34807,8
94065,34808,4
94066,34809,7
94067,3481,3
94068,34810,5
94069,34811,6
94070,34812,2
94071,34813,4
94072,34814,3
94073,34815,3
94074,34816,8
94075,34817,7
94076,34818,2
94077,34819,5
94078,3482,6
94079,34820,5
94080,34820,6
94081,34821,4
94082,34822,6
94083,34823,2
94084,34824,3
94085,34825,8
94086,34826,5
94087,34827,2
94088,34828,4
94089,34829,8
94090,3483,4
94091,34830,7
94092,34831,5
94093,34832,5
94094,34833,5
94095,34834,5
94096,34835,4
94097,34836,3
94098,34837,5
94099,34838,6
94100,34839,7
94101,3484,2
94102,34840,6
94103,34840,7
94104,34841,5
94105,34842,6
94106,34843,4
94107,34844,3
94108,34845,3
94109,34846,3
94110,34847,3
94111,34848,3
94112,34849,3
94113,3485,2
94114,34850,7
94115,34851,7
94116,34852,7
94117,34853,7
94118,34854,7
94119,34855,7
94120,34856,2
94121,34857,5
94122,34858,6
94123,34859,6
94124,3486,6
94125,34860,4
94126,34861,4
94127,34862,4
94128,34863,4
94129,34864,4
94130,34865,3
94131,34866,8
94132,34867,3
94133,34868,2
94134,34869,2
94135,3487,3
94136,34870,6
94137,34871,8
94138,34872,5
94139,34873,4
94140,34874,6
94141,34875,6
94142,34876,4
94143,34877,3
94144,34878,3
94145,34879,7
94146,3488,2
94147,3488,6
94148,34880,2
94149,34881,5
94150,34882,4
94151,34883,3
94152,34884,7
94153,34885,2
94154,34886,5
94155,34887,5
94156,34888,5
94157,34889,6
94158,3489,4
94159,3489,6
94160,34890,4
94161,34891,2
94162,34892,7
94163,34893,6
94164,34894,3
94165,34895,8
94166,34896,7
94167,34897,5
94168,34898,5
94169,34899,6
94170,349,3
94171,3490,7
94172,34900,4
94173,34901,7
94174,34902,4
94175,34903,4
94176,34904,4
94177,34905,3
94178,34906,3
94179,34907,3
94180,34908,6
94181,34908,7
94182,34909,6
94183,3491,5
94184,3491,6
94185,34910,6
94186,34911,4
94187,34912,3
94188,34913,2
94189,34914,6
94190,34915,4
94191,34916,7
94192,34917,3
94193,34918,7
94194,34919,2
94195,3492,5
94196,34920,2
94197,34921,6
94198,34922,4
94199,34923,3
94200,34924,2
94201,34925,2
94202,34926,2
94203,34927,6
94204,34928,4
94205,34929,3
94206,3493,5
94207,34930,4
94208,34931,3
94209,34932,7
94210,34933,6
94211,34934,6
94212,34935,4
94213,34936,6
94214,34937,4
94215,34938,3
94216,34939,3
94217,3494,6
94218,34940,3
94219,34941,6
94220,34942,6
94221,34943,6
94222,34944,4
94223,34945,3
94224,34946,7
94225,34947,6
94226,34948,5
94227,34949,4
94228,3495,6
94229,34950,4
94230,34951,6
94231,34952,3
94232,34953,7
94233,34954,7
94234,34955,5
94235,34956,4
94236,34957,5
94237,34958,5
94238,34959,5
94239,3496,5
94240,34960,5
94241,34961,5
94242,34962,6
94243,34963,6
94244,34964,3
94245,34965,8
94246,34966,8
94247,34967,8
94248,34968,7
94249,34969,7
94250,3497,5
94251,34970,5
94252,34971,5
94253,34972,5
94254,34973,3
94255,34974,4
94256,34975,4
94257,34976,3
94258,34977,2
94259,34978,5
94260,34979,5
94261,3498,5
94262,34980,4
94263,34981,2
94264,34982,2
94265,34983,2
94266,34984,6
94267,34985,4
94268,34986,6
94269,34987,4
94270,34988,2
94271,34989,6
94272,3499,6
94273,34990,4
94274,34991,6
94275,34992,4
94276,34993,4
94277,34994,4
94278,34995,2
94279,34996,2
94280,34997,5
94281,34998,5
94282,34999,4
94283,35,2
94284,350,3
94285,3500,4
94286,3500,6
94287,35000,6
94288,35001,6
94289,35002,4
94290,35003,4
94291,35004,3
94292,35005,6
94293,35006,5
94294,35007,6
94295,35008,2
94296,35009,3
94297,3501,6
94298,35010,7
94299,35011,6
94300,35012,4
94301,35013,3
94302,35014,4
94303,35015,7
94304,35016,4
94305,35017,4
94306,35018,6
94307,35019,7
94308,3502,7
94309,35020,7
94310,35021,2
94311,35022,2
94312,35023,6
94313,35024,4
94314,35025,3
94315,35026,2
94316,35027,6
94317,35028,4
94318,35029,7
94319,3503,7
94320,35030,6
94321,35031,4
94322,35032,4
94323,35033,2
94324,35034,2
94325,35035,6
94326,35036,3
94327,35037,7
94328,35038,6
94329,35039,6
94330,3504,5
94331,35040,5
94332,35041,6
94333,35041,7
94334,35042,3
94335,35043,6
94336,35044,3
94337,35045,3
94338,35046,6
94339,35047,4
94340,35048,6
94341,35049,4
94342,3505,6
94343,35050,4
94344,35051,2
94345,35052,6
94346,35053,3
94347,35054,5
94348,35055,5
94349,35056,5
94350,35057,4
94351,35058,7
94352,35059,3
94353,3506,3
94354,35060,5
94355,35061,6
94356,35062,3
94357,35063,2
94358,35064,5
94359,35065,4
94360,35066,2
94361,35067,2
94362,35068,6
94363,35069,8
94364,3507,4
94365,35070,4
94366,35071,7
94367,35072,4
94368,35073,3
94369,35074,5
94370,35075,5
94371,35076,6
94372,35077,7
94373,35078,4
94374,35079,3
94375,3508,7
94376,35080,7
94377,35081,5
94378,35082,5
94379,35083,4
94380,35084,3
94381,35085,3
94382,35086,4
94383,35087,5
94384,35088,5
94385,35089,4
94386,3509,4
94387,35090,3
94388,35091,5
94389,35092,4
94390,35093,5
94391,35094,2
94392,35095,7
94393,35096,5
94394,35096,6
94395,35096,8
94396,35097,4
94397,35098,3
94398,35099,4
94399,351,3
94400,3510,4
94401,35100,7
94402,35101,2
94403,35102,4
94404,35103,4
94405,35104,4
94406,35105,4
94407,35106,4
94408,35107,4
94409,35108,4
94410,35109,2
94411,3511,3
94412,35110,2
94413,35111,2
94414,35112,2
94415,35113,5
94416,35114,4
94417,35115,2
94418,35115,5
94419,35116,4
94420,35117,4
94421,35118,6
94422,35119,2
94423,3512,3
94424,35120,4
94425,35121,4
94426,35122,2
94427,35123,2
94428,35124,4
94429,35125,2
94430,35126,4
94431,35127,2
94432,35128,2
94433,35129,5
94434,3513,5
94435,35130,4
94436,35131,4
94437,35132,4
94438,35133,2
94439,35134,6
94440,35135,4
94441,35136,4
94442,35137,5
94443,35138,2
94444,35139,4
94445,3514,6
94446,35140,8
94447,35141,6
94448,35142,6
94449,35143,6
94450,35144,4
94451,35145,6
94452,35146,6
94453,35147,4
94454,35148,4
94455,35149,4
94456,3515,3
94457,35150,4
94458,35151,2
94459,35152,4
94460,35153,2
94461,35153,7
94462,35154,2
94463,35155,4
94464,35156,4
94465,35157,4
94466,35158,4
94467,35159,3
94468,3516,6
94469,35160,3
94470,35161,3
94471,35162,6
94472,35163,4
94473,35164,6
94474,35165,4
94475,35166,6
94476,35167,2
94477,35168,6
94478,35169,6
94479,3517,6
94480,35170,3
94481,35171,4
94482,35172,2
94483,35173,3
94484,35174,6
94485,35175,4
94486,35176,6
94487,35177,6
94488,35178,4
94489,35179,2
94490,3518,7
94491,35180,4
94492,35181,3
94493,35182,3
94494,35183,3
94495,35184,7
94496,35185,7
94497,35186,3
94498,35187,7
94499,35188,7
94500,35189,2
94501,3519,6
94502,35190,7
94503,35191,6
94504,35191,7
94505,35192,5
94506,35193,5
94507,35194,6
94508,35195,3
94509,35196,7
94510,35197,7
94511,35198,6
94512,35199,4
94513,352,3
94514,3520,3
94515,35200,4
94516,35201,3
94517,35202,4
94518,35203,2
94519,35204,6
94520,35205,7
94521,35206,6
94522,35207,4
94523,35208,3
94524,35209,2
94525,3521,4
94526,35210,4
94527,35211,5
94528,35211,6
94529,35212,6
94530,35213,2
94531,35214,4
94532,35215,3
94533,35216,7
94534,35217,4
94535,35218,6
94536,35219,3
94537,3522,4
94538,35220,2
94539,35221,5
94540,35221,6
94541,35222,7
94542,35223,3
94543,35224,6
94544,35225,6
94545,35226,4
94546,35227,6
94547,35228,7
94548,35229,4
94549,3523,4
94550,35230,7
94551,35231,5
94552,35231,6
94553,35232,3
94554,35233,7
94555,35234,2
94556,35234,6
94557,35235,5
94558,35236,6
94559,35237,5
94560,35238,5
94561,35239,5
94562,3524,5
94563,35240,2
94564,35241,4
94565,35242,4
94566,35243,2
94567,35244,3
94568,35245,2
94569,35245,6
94570,35246,7
94571,35247,6
94572,35248,7
94573,35249,5
94574,3525,6
94575,35250,5
94576,35251,4
94577,35252,3
94578,35253,3
94579,35254,3
94580,35255,3
94581,35256,3
94582,35257,2
94583,35257,6
94584,35258,4
94585,35259,3
94586,3526,4
94587,35260,7
94588,35261,4
94589,35262,4
94590,35263,3
94591,35264,4
94592,35265,3
94593,35266,3
94594,35267,6
94595,35268,4
94596,35269,2
94597,3527,3
94598,35270,5
94599,35271,4
94600,35272,5
94601,35273,4
94602,35274,5
94603,35275,5
94604,35276,5
94605,35277,3
94606,35278,5
94607,35279,5
94608,3528,5
94609,35280,7
94610,35281,5
94611,35282,4
94612,35283,4
94613,35284,4
94614,35285,3
94615,35286,4
94616,35287,5
94617,35288,4
94618,35289,5
94619,3529,5
94620,35290,6
94621,35291,7
94622,35292,2
94623,35293,6
94624,35294,2
94625,35295,6
94626,35296,3
94627,35297,2
94628,35298,5
94629,35299,6
94630,353,8
94631,3530,6
94632,35300,4
94633,35301,4
94634,35302,3
94635,35303,7
94636,35304,5
94637,35305,4
94638,35306,3
94639,35307,2
94640,35308,4
94641,35309,6
94642,3531,4
94643,35310,4
94644,35311,4
94645,35312,4
94646,35313,8
94647,35314,5
94648,35315,4
94649,35316,5
94650,35317,6
94651,35318,4
94652,35319,4
94653,3532,4
94654,35320,4
94655,35321,3
94656,35322,5
94657,35323,6
94658,35324,4
94659,35325,3
94660,35326,3
94661,35327,2
94662,35328,6
94663,35329,6
94664,3533,4
94665,35330,5
94666,35331,5
94667,35332,4
94668,35333,4
94669,35334,7
94670,35335,6
94671,35336,5
94672,35337,5
94673,35338,4
94674,35339,3
94675,3534,3
94676,35340,6
94677,35341,4
94678,35342,4
94679,35343,4
94680,35344,3
94681,35345,7
94682,35346,7
94683,35347,4
94684,35348,3
94685,35349,6
94686,3535,3
94687,35350,2
94688,35351,2
94689,35352,5
94690,35353,5
94691,35354,5
94692,35355,6
94693,35356,6
94694,35357,7
94695,35358,4
94696,35359,3
94697,3536,7
94698,35360,2
94699,35361,5
94700,35362,6
94701,35363,6
94702,35364,7
94703,35365,5
94704,35366,4
94705,35367,3
94706,35368,5
94707,35369,4
94708,3537,7
94709,35370,2
94710,35370,6
94711,35371,5
94712,35372,6
94713,35373,3
94714,35374,3
94715,35375,7
94716,35376,4
94717,35377,3
94718,35378,2
94719,35379,5
94720,3538,4
94721,3538,6
94722,35380,4
94723,35381,4
94724,35382,4
94725,35383,2
94726,35384,5
94727,35385,7
94728,35386,5
94729,35387,4
94730,35388,2
94731,35389,5
94732,3539,6
94733,35390,6
94734,35391,4
94735,35392,4
94736,35393,4
94737,35394,3
94738,35395,4
94739,35396,4
94740,35397,3
94741,35398,3
94742,35399,2
94743,354,8
94744,3540,3
94745,35400,6
94746,35401,3
94747,35402,3
94748,35403,5
94749,35404,4
94750,35405,4
94751,35406,2
94752,35406,6
94753,35407,2
94754,35408,5
94755,35409,5
94756,3541,3
94757,35410,6
94758,35411,4
94759,35412,4
94760,35413,8
94761,35414,5
94762,35415,2
94763,35416,2
94764,35417,6
94765,35418,3
94766,35419,3
94767,3542,7
94768,35420,7
94769,35421,2
94770,35422,2
94771,35423,2
94772,35424,2
94773,35425,3
94774,35426,7
94775,35427,4
94776,35428,4
94777,35429,2
94778,3543,6
94779,35430,2
94780,35431,5
94781,35432,4
94782,35433,4
94783,35434,3
94784,35435,7
94785,35436,7
94786,35437,4
94787,35438,7
94788,35439,4
94789,3544,2
94790,35440,4
94791,35441,4
94792,35442,7
94793,35443,4
94794,35444,4
94795,35445,3
94796,35446,8
94797,35447,7
94798,35448,4
94799,35449,3
94800,3545,5
94801,35450,2
94802,35451,6
94803,35452,4
94804,35453,4
94805,35454,7
94806,35455,4
94807,35456,7
94808,35457,6
94809,35458,6
94810,35459,6
94811,3546,5
94812,35460,4
94813,35461,4
94814,35462,3
94815,35463,8
94816,35464,7
94817,35465,5
94818,35466,3
94819,35467,7
94820,35468,2
94821,35469,6
94822,3547,6
94823,35470,3
94824,35471,7
94825,35472,2
94826,35473,2
94827,35474,2
94828,35475,5
94829,35476,5
94830,35476,8
94831,35477,3
94832,35478,7
94833,35479,7
94834,3548,6
94835,35480,6
94836,35481,4
94837,35482,4
94838,35483,4
94839,35484,8
94840,35485,7
94841,35486,5
94842,35487,4
94843,35488,3
94844,35489,6
94845,3549,6
94846,35490,6
94847,35491,4
94848,35492,4
94849,35493,8
94850,35494,7
94851,35495,7
94852,35496,4
94853,35497,8
94854,35498,7
94855,35499,5
94856,35499,8
94857,355,8
94858,3550,4
94859,35500,3
94860,35501,3
94861,35502,5
94862,35503,7
94863,35504,4
94864,35505,3
94865,35506,5
94866,35507,4
94867,35508,3
94868,35509,2
94869,3551,4
94870,35510,6
94871,35511,6
94872,35512,4
94873,35513,3
94874,35514,3
94875,35515,2
94876,35515,5
94877,35515,7
94878,35516,5
94879,35517,4
94880,35518,3
94881,35519,5
94882,3552,4
94883,35520,3
94884,35521,7
94885,35522,2
94886,35523,5
94887,35524,6
94888,35525,3
94889,35526,3
94890,35527,3
94891,35528,8
94892,35529,7
94893,3553,2
94894,3553,6
94895,3553,7
94896,35530,2
94897,35531,6
94898,35532,6
94899,35533,3
94900,35534,7
94901,35535,4
94902,35536,4
94903,35537,4
94904,35538,5
94905,35539,2
94906,35539,6
94907,3554,2
94908,35540,2
94909,35541,5
94910,35542,6
94911,35543,4
94912,35544,3
94913,35545,3
94914,35546,7
94915,35547,7
94916,35548,7
94917,35549,7
94918,3555,6
94919,35550,7
94920,35551,7
94921,35552,2
94922,35553,5
94923,35554,4
94924,35555,3
94925,35556,3
94926,35557,4
94927,35558,4
94928,35559,3
94929,3556,4
94930,35560,3
94931,35561,7
94932,35562,5
94933,35563,2
94934,35564,2
94935,35565,6
94936,35566,6
94937,35567,3
94938,35568,3
94939,35569,7
94940,3557,4
94941,35570,7
94942,35571,4
94943,35572,4
94944,35573,3
94945,35574,5
94946,35575,5
94947,35576,6
94948,35577,6
94949,35578,6
94950,35579,4
94951,3558,3
94952,35580,7
94953,35581,5
94954,35582,5
94955,35583,7
94956,35584,2
94957,35585,5
94958,35586,7
94959,35587,7
94960,35588,4
94961,35589,5
94962,3559,6
94963,35590,4
94964,35591,4
94965,35592,4
94966,35593,4
94967,35594,3
94968,35595,3
94969,35596,6
94970,35597,6
94971,35598,4
94972,35599,4
94973,356,8
94974,3560,4
94975,35600,2
94976,35601,6
94977,35601,7
94978,35602,2
94979,35603,6
94980,35604,4
94981,35605,4
94982,35606,3
94983,35607,4
94984,35608,3
94985,35609,2
94986,35609,6
94987,3561,3
94988,35610,2
94989,35611,6
94990,35612,3
94991,35613,8
94992,35614,3
94993,35615,3
94994,35616,3
